review_id,text,label,notes,pre_labeled,rating,n_votes
6d28ccdf24a130377af6994c34ba0a27,"It just now struck me how perfect the title of this book is. When people asked what I was reading as I carried this around over the last few weeks (many assumed it was the Bible, because it's a big 700-page, white hardcover), they all more or less had the same reaction. Skippy DIES? SKIPPY dies? That just sounds depressing and tragic. I mean, someone DIES. On like the first page no less. On the other hand...his name is SKIPPY. That just sounds childish and silly. It turns out that ""silly and tragic"" is an exact description of the tone of this incredibly entertaining novel, which certainly borrows from DFW's Infinite Jest, but is considerably ""simpler"" or ""less verbose"" or ""written by a mere mortal instead of a penetrating hyper-intelligence from another dimension (which is in no way a bad thing)"". The book follows a crew of 14 year olds in an all-boys academy in Dublin, and thankfully Murray absolutely nails what it is to be that age: the immature banter between the lads, the endless preoccupation with the ladies, the youthful optimism and belief that anything is possible -- it's all really great, and a blast to spend time with such a colorful and well-developed group of characters. Much like the title is a little bit childish and a little bit serious, the story gets a lot of mileage out of introducing very real and very serious life siutations into the lives of these kids. On one page, the boys talk about farts and tell yo' mama jokes. On the next page, there are harrowing accounts of drug abuse, pregnancy, depression and anxiety. It almost seemed unreal: it had me struggling to recall if these are the kinds of things I went through back at that age. And I do remember: how belittling someone in front of a group of peers makes you feel cool. How being able to kiss a beautiful girl seems like the most important thing in the world. How the future seems so far away, but having the sense that things you do today will somehow greatly affect it. How anything seems possible, but starting to realize that maybe for you, very little of anything actually is. The adults in this story -- the teachers, parents, coaches, priests -- are quite rightly described as no different from the children. Just because you're an adult, doesn't mean you stop chasing women, or try to look cool in front of peers, or make immature decisions that greatly affect your future. Adults are just kids in adult bodies. And what the book does well to point out is that these kids were looking for someone to look up to, to talk to about their problems, to stand up and BE an adult -- and they are generally let down, because the adults all have their own problems, themselves with no one to talk to, and on and on and on. If anything, this is about how desperately everyone wants to be understood, but the people who are supposedly close to us often know nothing about us. And, we often don't look up from our own lives enough to know anything about those we are supposedly close to. It IS sad, depressing, tragic -- but never overwhelmingly so. Murray (like DFW) keeps it humourous and light, so you're not bawling your eyes out, but those moments, when they come, hit pretty hard. This is really excellent work, and there's lots of things to unpack in here -- great characters, above average prose, an interesting story, several important themes -- it's got it all, and if you're thinking of giving this a go, I seriously doubt you'll be disappointed.",analysis,,yes,4,10
e94a2445fd935e717d28be11deddeb23,"This is a book buy that US citizen who was an ""al-Qaeda affiliate"" who the government recently struck with a hellfire missile fired from a drone in Yemen. I Had the expected normal Jihadi stuff. Using verses from the Quaran and Hadiths to justify violence against the Kufr etc. Not very intellectually impressive, as is the case for most religious propaganda. However, it did have some interesting bits His version of Islam is also very ""radical"" in that it opposes basically all existing power structures (of course, it wants to replace them with an absolutist theocratic monarchy). He says ""If you are living under a man-made system you are not free."" and also ""humanity without leadership cannot survive; humanity needs leadership in good and evil... it is our nature; we have to have somebody to show us the way."" It was also interesting how strongly he harkened back to the crusades for inspiration to preform heroic deeds in the face of seemingly unstoppable odds (but really the odds are in your favor if you serve Allah), and also as a comparison to a similar geopolitical scenario in which a disunited and less well equipped Islamic society fended off western infidel invaders. There was also some apocalyptic stuff going on. He thinks that some Suras and Hadiths predicted the current sociopolitical environment, and that the final battle between the forces of good and evil is at hand. This quote shows how happy and surprised Al Alwaki was with the American war in Iraq. He feels that it has actually vindicated his strategy, and is good reason to sway Muslims away from using politics or diplomatic means to achieve their objectives: ""Sometimes we complain that they [western infidels] control the media, that they control every powerful newspaper in the world...that they control the governments and police forces; they control the entire planet. They have all this money and we have no chance in fighting them so lets just give up and try to use alternative means of dealing with them; lets not collide face-to-face with them as there is no way we could be equal to them! Let's try to use politics, and diplomatic means in trying to fight them. But Allah 'Azza wa Jall says, 'They will spend it, then it will become anguish for them, then they will be defeated.' (al-Anfaal: 36) So let them spend their money as that's how they will be defeated as Allah 'Azza wa Jall says they need to spend their money first and then they will be defeated. So we should be happy that they are spending their money to fight Islam as that means that victory for Islam is soon; victory is on its way. Now they are already talking how this war in Afghanistan and 'Iraq is going to cost them more than the Vietnam War and the Korean War. The Korean War cost about $200 billion dollars and the Vietnam war cost them $400 billion dollars and this war in 'Iraq has probably cost them $800 billion dollars or more; the way its going, the economy will bleed to death, and this is exactly following the ayah; so they will spend the money and they are going to regret it because they invited this trouble as this war in 'Iraq and Afghanistan was not forced on to them, rather they chose this battle, so they will regret putting themselves into this trouble: spending all of this money, going broke and then being defeated."" And many more incredulous and happy verses about the American invasion of Iraq. Also says some awful things in an unexpected direction. For example, he says that its OK for militia groups to subsist off of funds obtained by ""Ghaneema"" or battle plunder. Yet he also says that taxes are harem. And finally, he accidentally gives credence to the ""geography determines monotheistic/polytheistic absolutist/relativist orientation"" in one of his metaphors: ""To survive in those dangerous tomes, one needs to have a lot of Iman (blind faith). Its like crossing the Empty Quarter (a large desert); it doesn't make a difference if you have half a tank or quarter, if you don't have enough and your car breaks down and you did not reach your destination you are dead. It doesn't make a difference if you have thirty percent, fifty percent, or eighty percent; you have to have one hundred percent, otherwise you die - half empty tank is the same as an empty tank; you have to have a full tank of man ready for that time because it is a spcial time and special status"" (he is talking about our time BTW. Anyway that was mildly entertaining and probably got me on a terror watchlist for 5.",analysis,,yes,2,0
989274130b82e6d4a47d376a1a3cc8a8,Review listed with review for 'Colters Woman',logbook,,yes,2,0
e2fb6af1c49c8bae894df40a04d4d638,Best thing I've ever read could keep reading this over and over,impression,,yes,5,0
0731e04048782bbed51149e8f5d92a86,"I downloaded ""Dead Silent"" straight after reading ""Dead Wrong"" the first in the Calladine and Bayliss series. I really like the Author's straight forward and direct writing style. It's very edgy and forceful. There are violent acts which punch you in the face and there are some graphic descriptions (be aware that there are sexual ones in this novel) that make me avert my eyes whilst reading. There is no sense that she puts this in to shock but that she can describe and convey realistic evil and the abhorrence this creates in Calladine and Bayliss is part of the reason they have chosen police careers and are driven for justice. There is a missing child investigation. Then a killer leaves a young woman's body in the back seat of a car involved in a collision. When Calladine finds her injuries are not caused by the crash he realises he has a brutal murderer to find and he questions whether there are more victims. Very early on this is an exciting read and the pace doesn't let up right to the very unexpected end. I do think that Calladine's personal life was resembling a soap character. In the first novel he finds he has a daughter and there are more unexpected personal issues for him in this book. I just feel that there was too much going on. Having said that his actions and behaviours in response are written convincingly and I still get the feeling that you can like him and be annoyed with his character at the same time. It was good to have more insight into Ruth. There were also coincidences rather than Calladine's instinct and policing abilities to resolve the case which did not mirror the first in this series. There's no doubt this is a really good read and I have number 3 ""Dead List"" on pre-order, although I do hope that things slow down for Calladine.",analysis,,yes,4,0
37f12a23be0a5cbd61b70a00516205a5,"Very touching. A nicely done memoir from someone who spent two years in Mali with the Peace Corps. There is a lot about women's health, not so much about midwifery -- so you don't have to be a birth junkie to like this book.",analysis,,yes,4,0
4bc3c60023e451214100150254f399eb,Fast paced book with a catchy story line.,impression,,yes,3,0
7cc5b5b9bcfb25ffc44cf8a1d61319cd,"*I received a free copy from Goodreads First Reads* This book was a new experience for me. I usually stick to the YA genre, but I was like ""hey, I wanna try something new!"". This sci-fi book did not disappoint me at all. I really enjoyed the fresh, new idea, and how time travel was intertwined with it. Usually, writing about time travel is difficult, and many authors leave plot holes, but I was pretty satisfied with this one. The only problem I saw was the depth of Rachel's emotion. Although her grief and depression from losing a child is understandable, it wasn't written deeply enough that my heart would cry for her. It kind of just made Rachel look a bit pathetic at times. I really enjoyed the novel overall, it had a nice, face pacing and great scenes. Although the idea of aliens is overused, this was really a fresh twist on it.",analysis,,yes,4,0
7a72291ecdfb34b341cea013e8fe077f,This was too rushed. The main characters couldn't seem to keep their hands off each other for two people who hate each other. I did not see how they could fall in love this fast after like 5 meetings. And the whole falling in love with a wolf thing without even knowing he is human is just ridiculous and sickening.,analysis,,yes,2,0
3e1ac714b5bacf182abd615268e83b0d,"I mean, It was Shakespeare, it was Star Wars so it was wonderful. This worked so well and was so entertaining and it gave me feels and I just really loved it.",analysis,'Shakespeare + Star Wars' premise is the only content present,yes,4,1
acaa91e615bfb223587e4f0df746bd6e,"loved this follow up to The Twelfth Child. while the characters are totally different there is a tie in and the theme is very similar - a case where individuals come together and create their own family. And of course there is always the money grubbing family member that thinks he is entitled to everything because it was his brother's, discounting the wife and her child. Bette's writing of this story drew me in and made me feel like I was part of this family that was created from necessity and grew to be more. Plus I like that the story is simple but complex and without the need to bring in foul language. there is plenty of conflict with several characters that adds depth to the story.",analysis,,yes,5,3
20dbf4ef3bdcc8161d66bb30507d0042,"A wonderful fantasy epic on par with Tad Williams and J.R.R. Tolkien. Having read the whole series, I can say all three books were amazing - full of detail, action, romance, and above all, great story.",impression,,yes,4,0
82b14d4276620dae8866b4286f745ebd,OMG I love this book so much. I loved it right from the beginning. Such a great and unique story. I love Dax so much. He's the best human boyfriend ever hahaha. This book is sooooo good. I love love love it. One of my favorites. [?],impression,,yes,5,17
702e2e50d291d3907a357f5fe48dc06d,"I wasn't sure what to expect from Velocity but it's endorsed by Hugh Jackman and that's good enough for me! Having lost his nerve after witnessing the death of his best friend in the explosion that destroyed the Columbia, NASA astronaut Judson Bell realises, when he crashes the simulated space shuttle, Discovery for the third time, that he won't ever make it back into space. When the Atlantis is cleared for a the next mission, Judd's newly ex girlfriend and fellow astronaut, Rhonda, is named as the pilot and Judd is assigned to the White Room for the first launch test. What begins as an uncomfortable situation for the pair spirals wildly out of control when the unthinkable happens and the shuttle is hijacked by a Frenchman and ex pop star. I have to admit I was a little confused when I began reading, not sure how the events and characters in the first few chapters could possibly fit together but as the story unfolds, Worland brings it together masterfully. The plot centers around the stolen space shuttle, Henri's nefarious plans for it and Judd's desperate desire to rescue Rhonda from them. As the boffins at Cape Canaveral scramble to find the Atlantis Judd essentially stumbles across it in the Australian outback where he was sent after the incident to oversee the reactivation of a satellite tracker. With the reluctant help of Corey, an eccentric Aussie chopper pilot (and his dog, Spike), Judd takes on this group of mercenaries to discover if he can be in fact a steely-eyed missile man and save the day. There are some unexpected twists as traitors and allies emerge from the unlikeliest of places. Velocity reminds me of a Nicholas Cage action movie, particularly ConAir, with it's mix of explosive aerial action, quirky, dry humour and flawed but courageous heroes. It's not a surprise really given Worland is a screenwriter and as such his style of writing creates scenes that are easy to visualise. Velocity contains its fair share of barely plausible incidents but it's easy to dismiss the unlikely in favour of the convincing effects and just enough credible detail. I was surprised at how much I enjoyed the characters of Velocity. Judd is an interesting, atypical hero. His devotion to Rhonda may be excessive, especially given her casual treatment of him, but it provides a convincing motivation for his actions. Despite the overwhelming odds Judd never gave up fidning unexpected reserves of strength and savvy. My favourite character was Corey whose quick thinking, prodigious flying skills and laconic attitude to missile attacks earnt my admiration. His chats with Spike raised a smile every time and I could almost hear the music score as he swooped in driving a herd of cattle at the taxiing Galaxy. Even the villains had an odd appeal with an ex pop star turned merc, Kelvin's crisis of conscience and Dirk's frustration with Judd. In Velocity, fast paced action and intrigue is accompanied by humor and heart with a touch of romance (because the hero always gets his girl). An exciting, funny and quick read, I've gifted Velocity to my dad for Father's Day and I have no doubt he will enjoy it. PS. I'm not sure if Worland (and Penguin) intended the the trailer for Velocity to be amusing but it is, with it's very American film voice over and toy shuttle it's totally worth watching... especially after you have read the book.",analysis,,yes,4,4
82e9cfda62d2f59dd4bfc7d45ba365dd,Final Score - 5 Stars What can I say? This hot or HAWT menage burn up the pages and my night! I had to stay awake to finish this bad boy. Sleep be damned!,impression,,yes,5,0
7d28652060bfd11d8a38e24ef0f8adb2,"I just finished re-reading Xenocide. I think I enjoyed it a lot more this time, than when I was in high school. I would still characterize it as depressing in the grand scheme of Ender's life, but with much more appreciation of Scott Card's story-telling, science fiction thought experiments, and philosophical meanderings.",analysis,re-reading history; 'sf thought experiments and philosophical meanderings' qualifies it,yes,3,0
6c1ddd1a4d64c3fa28212524b4b28319,"THE WATCHMAN (Private Investigator-Los Angeles-Cont) - Ex Crais, Robert - 14th book Simon & Schuster, 2007-US Hardcover - ISBN: 9780743281638 *** Joe Pike owes a man a job and the man has called to collect. A young LA heiress was involved in a traffic accident and now people are trying to kill her. As bad guys keep finding them, Joe quickly realized someone on the inside is selling the girl out and the only one Joe can trust is Cole. *** This was an interesting book on several levels. There is Cole, taking a secondary role as he still recovers from the wounds inflicted in ""The Forgotten Man."" There is Larkin, the Paris Hilton-type character, who is finding out just how hard and dangerous life can be and the conjecture as to whey she acts as she does. But mainly, there is Joe, about whom we learn more of his background, particularly why he joined the police force and why he left. One of the most interesting parts is watching Joe become a bit more accessible as he helps Larkin become a bit stronger. Even with those elements, there is a reticence in telling Joe's story that is very appropriate to the character. I wouldn't have expected the revealing of Joe's past to be as open and emotional as it was for Cole's past. It just wouldn't have fit with the character and I give great credit to Crais for that restraint. As one who loves this series, I found this an excellent read.",analysis,,yes,5,3
0f689908edc92008538fa77495fe48f5,Excellent story. I will definitely be picking up Roxy's Story in September.,impression,,yes,5,0
5b0a015e5ca71d8afe02fdf044c1bd9a,"Really interesting book about the history of madness. Especially enjoyed the chapters about king George, and the old methods of treating madness it's quite literally crazy!!",analysis,,yes,0,0
a56dcae1ee4d5f8e2e4ea0190dd43499,"I thought this book was amazing. It is like sitting around having a conversation with a really thoughtful person. It is amazing. Many first person books are so self indulgent freakshows for the author just to spew forth whatever nonsense they want. This is not that. This is a highly disciplined voice, which must come from a highly disciplined author. This is my favorite book of 2010.",analysis,,yes,5,1
35a11bd761d76e9d4aa1b385fd4f4b85,Wow. This was actually a pretty good book. I will never be able to look at barbecue or ribs again.,impression,,yes,4,0
d406d981623f052816fca49f3f4affea,"Love this book! Taut, full of suspense, great characters, nice sized chapters. Highly recommended!",impression,,yes,4,0
373aa8ef76f720946f1b4f2c4c0169df,"I hate reading a book that turns out to be the first in a series, I always feel tricked if it isn't marketed as a series, and here, it happened again. A psychic cowboy--sounded so TOTALLY awesome!! I can overlook some annoying problems that could have been solved in a 30 second dialogue, and some very stupid things done by a supposedly brilliant person. But I can't keep reading about demons and possessions and evil attacking 99% of the population. It turned too Stephen King for me. If you think Stephen King meets the Wild West sounds perfect, then this book and series is for you.",analysis,,yes,3,1
be1b2bf298508baf144886483ae7f37b,"I'd have loved to have seen them interact with each other ""after the crisis"". I really have no other gripes. A great book that I couldn't put down once I started.",impression,"structural wish only, same shape as row 8 -> impression",yes,4,0
b5418b528ec1f45aaa46d82f9848c2ab,Better than the second book but not quite as good as the first. The movies trump all of them though!,impression,,yes,3,0
18663e36855c6755e2da8a627527d80a,Sort of reminds me of Stella Louella's Runaway Book. Love the happy colors and expressions.,impression,,yes,4,0
dc41800395a423270951cb6349465c05,"GENIUS is what Nora Roberts is! This novel is Epic Genius! Loved it!!! It's been a long time since I've truly, 100% enjoyed reading a book. Nora Robert's never fails to amaze me. So let's start off with Elizabeth Fitch, raised by a mother who barely sees her as a person, she wanted freedom, wanted to feel what it was like to be a normal teenage girl. Her mother controlled her everyday life, being the product of artificial insemination, her mother wanted to ""create"" a ""perfect"" daughter. When her mother went away for a business trip, she worked up the courage to go out and have fun. (I didn't really see it as ""rebellion"" because I think she deserves a little fun now and then, even if it was behind her mother's wishes.) She meets a friend in the mall and from there, their fun started. Little did she now that that ""fun"" would result in disaster of epic proportions involving murder, the Russian mafia, and survival. Flash forward into the future, she now goes by the name of Abigail Lowery. She's very solitary, keeps to herself most of the time, and doesn't really mingle with anybody except for the occasional greeting here and there. Enters Brooks Gleason, who's the head of the town's sheriff. I actually believe that he already had a little crush going where Abigail's concerned. I mean he practically stalked her, here he was sitting down at the diner looking out for when she was about to go into town to buy groceries. That crush eventually turned to something more and I was really glad that he turned Sylbie down when he was starting to get to know Abigail. (Nora Roberts knows how to tickle the mind when you think that you're going to hate what's happening but then at the end she turns into something satisfying.) I really though that Sylbie would play a really ""annoying"" role in the end and I was dreading the pages where that happened. It actually did but with a different outcome than I expected. Brooks actually turned her down, even if she was standing butt naked in front of him. I enjoyed the parts where Brooks started tearing down Abigail's shields, barricades, walls, or whatever you call it. Abigail was so clueless as to what to do, what to feel, and how to act. I actually felt bad for her. She was so confused and Brooks is like cruising through it. They're somehow polar opposites and it was really great to see their chemistry coming into fruition. Especially when the time came to take down the Volkovs. And the ending was EPIC GENIUS!!! Like I couldn't think of a better ending than that. And finally with all the trouble that Abigail has been through, I think she deserved a little peace and happiness herself with Brooks by her side of course. I did think they got into the whole marriage thing quite hastily but on the other hand it felt like it was something Brooks has to do before they went into the whole ""taking-down-the-mafia"" gig. What can I say I really enjoyed reading this book! It was worth every penny that I paid for it. Although, it took me almost a week to finish this because I had school stuff to do, it was worth every moment. So once again, kudos to Nora Roberts! I am surely going to wait for another one of her creations in the future! :D",analysis,,yes,5,0
37dc257fda01cbcf95e34d60669c708a,"Duncan is 17-years-old and spending the summer slaving away in the depths of the Toronto subway system. His father helped him get the exciting job in the Lost & Found Department. Let's just say it is not his dream job! His co-worker/supervisor is a cranky old man who never talks unless absolutely necessary. The shelves are overflowing with years of accumulated junk and dust. Duncan spends a lot of time sorting and organizing, but he finds time to browse some of the books that have made their way underground. One day he finds a little leather book, no title, no name, just a handwritten journal of strange experiments and even stranger thoughts. Duncan is disgusted yet fascinated that such a deranged person was wandering around his city streets somewhere. Duncan can't seem to stop reading the record of stalkings and descriptions of intended victims. You would think it would be easy to just turn the book into the police and let them deal with it and figure out who the sick mastermind is behind it. Maybe that isn't the best option for Duncan. So he takes it upon himself to track down the serial killer, hoping it isn't too late. Acceleration is rather a dark and dreary read. Yet Duncan is a likable character who has had a bit of a rough time the past few years. This book is not overly violent or explicit. There are a few suggestive comments and mild language. Not a fabulous must-read, but interesting.",analysis,,yes,2,0
56ef1d538091e045ca1101a0c7d7039a,"Gah, what a sucker punch! I finished Hannah's excellent and engrossing The Nightingale, and picked this up expecting the same depth of character development and deft evocation of history and context. This book, while a tearjerker (not that I'm a good comparator: I cry during touching commercials), is a manipulative reprise of Beaches. I had hoped for something more.",analysis,,yes,2,0
fb2bd5403a3bef9399131a722c6b197b,"Blue Coyote Motel (Coyote Series Book 1) by Dianne Harman is a highly engaging suspenseful novel which I loved! The story-line is very interesting and I was completely involved with the characters which the author clearly put her heart and soul into. This story is unique with the empowering message of hope and with all the twists and turns, I was mesmerized with this intriguing plot! I can't wait to read more by this talented author Dianne Harman! Intriguing Story!",impression,,yes,5,0
d217e77c28b6b92367b9fcf0a9bc326e,"7/10: Good solid read, something to get your teeth into. My khui sings a sad, sad song in response. Loved it. Can't wait for the next.",impression,,yes,4,0
dee774963eb505c83b667f9127723e3a,"Amanda keeps the reader guessing as to what Pen, Lexi and Thea are for quite awhile, and even when you figure out what they are, there's still a mystery surrounding them. Although Harper did have their evil pinned from the beginning and even Gemma seemed to want to avoid them at first. When Gemma realized exactly what the girls were and became determined not to be like them, it was kind of exciting to see the strength she keeps locked up starting to peek through. Hopefully that helps her to stay alive and hold up against Penn who seems bound and determined to have Gemma be just like them or die. The romance throughout the novel was great. First, you've got Alex and Gemma, the boy/girl next door who never really looked at each other that way before. Then you've got Harper and Daniel, she's got all her emotions locked down tighter than Fort Knox and he's bound and determined to break down the barriers (honestly, I kind of like that budding romance more but that's just me...). The end of Wake leaves readers with a promise: Harper will do whatever she has to in order to get her sister back and Gemma will fight with everything she has to stop Penn and break the curse. Can't wait to read Lullaby!",analysis,,yes,4,0
25731efe017083d2582c06edd1e9922e,"This book is fantastic. It starts a tad slowly - partly because it begins in the present as an introduction then returns to the past - but soon is rolling ahead. It has everything - mystery, period glamour, racial tension, war, and themes of loyalty, honour, and love above all. The lead protagonist Pearl is not what I expected her to be. I expect your typical 1940's ""good girl"" but she is stubborn and determined without neglecting her emotions that rush through her and out of the page (as well as being a talented musician). She loves a man her society rejects and takes drastic action in a bid to secure the fairytale future she wants where love prevails. However, war is seldom kind... What she is prepared to do was empowering to read, no matter the end result.",analysis,,yes,5,0
32611418182b8f12a121d9f5e012a45a,"The Taking by Kimberly Derting is a Sci-Fi story that involves alien abduction, quite a bit of action and some romance on the side. This story had me turning the pages to find out what was going to happen next and I am definitely looking forward to the next book in the series. Kyra is a normal teenager. She and her softball team just won the championship and as with any sixteen year old, she is starting to think about where she wants to go to college. Because of her talent as a pitcher, her father is trying to get her to consider all of her options but Kyra has already decided that she and her boyfriend, Austin, are going to the same school no matter what she is offered. On the way home from the championship game, Kyra and her father have the same argument about this and she ends up making him pull over so she can walk instead of listen to the same talk he has given her over and over. That decision will change her life forever. When Kyra opens her eyes, she is behind the dumpster at the Gas 'n 'Sip, almost exactly where she got out of the car and unclear as to why she decided to stay there for the night. Regardless, Kyra makes the walk home and that is when things start to get even weirder. There is a strange man living in her house along with a young boy. Since Austin's house is right across the street, she runs there to see if Austin can clear things up. When the door opens, Kyra realizes that the person she thought was Austin is really Tyler, his little brother, and he looks a lot older than he did the last time she saw him. As the story continues, we find that although to Kyra it only feels like a day has passed, she has really been gone for five years. This is probably one of the areas that I felt the most for Kyra. She gets thrown into this world where everyone has moved on with their lives and she is stuck at sixteen. This includes her parents divorcing, her mother getting remarried and having a new child, and the boyfriend she loved so much, moving on and starting a relationship with Kyra's best friend, Cat. The one bright spot for Kyra is Tyler. Tyler is Austin's younger brother but he is now the same age as Kyra (since she didn't't age in the five years she was gone) and her first few nights home, he is the one to anchor her in the present. He admittedly had a crush on her when he was younger and when she knocks on his door, he sees it as a chance to get her to see him as more than just Austin's little brother as well as the boy who does chalk drawings on the sidewalk. He does swoony things (chalk drawings) and is patient with Kyra. He also, no matter what she tells him, never doubts Kyra. As I mentioned, the Taking refers to the abductions happening and as the story progresses, this is a lot bigger than just Kyra vanishing. Not only has Kyra not aged, but she is starting to recognize that she is different. Add to this the fact that people are following her and she doesn't really know who to trust...except for Tyler. There are a lot of twists in this story that are linked to what happened to Kyra when she was gone. As Kyra adjusts to her life, she is also working to solve the mystery of what happened and how it is impacting her life now. There it is...I can't say much more only because I don't want to give anything away. Just know that if you like a good sci-fi story that has quite a bit of action, you will definitely enjoy this one. Add to that a swoony boy and some angst, and this book has a bit of everything.",analysis,,yes,4,1
947ad34beec9adc8657aa29178a62f79,"As someone who lives with PTSD, this book hits some of the highlights on PTSD. Just when you think you're doing well, something so small to everyone else, can send you reeling. The author does a good job of telling the story without overwhelming the heroine in her PTSD. Small towns have their own things that can trigger fear, as we see in Protecting Lucy. I received an ARC of this in exchange for an honest review.",analysis,,yes,4,0
3dc6e60c9952dc012ff7e5f6f20dfffd,I honestly enjoyed this book more than the first one. So glad i read on.,impression,,yes,4,0
f80b6555d8384852c2c1cc3eb984b68c,"A very simple story about the power of reaching out to one another and offering kindness just by saying hello. I can see this book being used as part of a lesson or as a prompt for an adult-led discussion with kids. As a stand alone read for kids, I am not sure it has the strength to capture their interest. It may be too subtle. Although it could be used for comparisons as well. I liked the use of colour and the illustrations. Well done.",analysis,,yes,3,0
9529338698bf890976370a2aeb19f2e4,"I had seen this YA novel compared to The Catcher in the Rye and I can understand the comparison. James, our narrator, is a wealthy NYC teen who hasn't the time nor patience for most of the people he encounters. Much like Holden Caulfield, early on I found myself thinking James was a spoiled, snobby brat. However, it becomes clearer that James has simply devised an elaborate coping mechanism to mask his insecurities. Very much a character-driven story without much in the way of plot, Cameron could have fleshed out other family members a little more, but given that the story is James' POV I guess it makes sense that we only get to understand the other characters as well as James does, and like most teenagers, it's really all about him.",analysis,,yes,4,0
93fc49efb1dd2d3134a5699ebc8711fa,"1954, a young girl goes missing at Applecote Manor. Five years later in 1959, 4 sisters, cousins of the missing girl Audrey, spend the long hot summer with their Aunt and Uncle at Applecote Manor where rumours about what actually happened to Audrey all those years ago are still very much alive in the village. Present day, a young family buy Applecote Manor hoping that an escape from London will be a fresh start for all of them. Jessie hopes that by moving to the country, her teenage step daughter Bella will finally accept her into her life after the tragic death of Bella's mother a few years earlier. However Bella knows that something is wrong at her new home and is even more frightened when she hears gossip in the village about what happened over 50 years ago. Switching between the past and present seamlessly, the story will grip you from the moment you pick it up until its thrilling conclusion.",analysis,,yes,0,0
590353a77313c1ad85ec5eaa412c7d98,This is definitely one of the more interesting books I've read this year. You spend the majority of the book strongly disliking one of the main characters until you get to the end. Then you get a get a glimpse of the character in a whole new light and can't help but have a grudging respect for him. That's a bit of a risky strategy I should think but Armentrout pulls it off well.,analysis,,yes,3,1
57c93dd8bf3988b00fb5adfba027a037,Didn't understand the obsession with this book.,impression,,yes,2,0
291b21caf7c3887ab662c3eb55e1ba4d,My favorite King Arthur-related story.,impression,,yes,5,0
63ab92fe96281037c777d0ddf5dd9594,"Smoking Hot. I've been hearing some awesome things about Mr. Darcy's work and wanted to see for myself. I'm so glad I did. This story, although Part 4 of his series, has me now running back to get the first three. It didn't matter that I was an oddball and started in the middle, I was still able to keep up with the plotline and characters. The entire story was filled with hotties and the humor was hysterical. Mr. Darcy's character, Conor, nails cocky and blunt. He brings it to a new level, and I love that. His inner voice is amazing as well I'm anxious to get started on the first parts of this story, but also looking forward to the next one. Great job by the author, definitely recommend",analysis,,yes,5,0
bb5d562b29a1d1b6ec4ab5efb0160c32,"Lisa Gardner has produced some of my favorite fictional characters and right at the top of the list is Boston detective, D.D. Warren. In this novella, D.D and husband, Alex are attending a fiction mystery- thriller writing workshop. D. D decides to talk about one of her team's strangest cases and challenges her audience to discover the 'three truths and a lie."" I really enjoyed that Gardner included authors like Karin Slaughter and Kathy Reichs and showcase the realm of authors who like to write a particular genre of books. Most readers don't appear to like novellas, but I really enjoy the trend. Now to count down the days until the new Lisa Gardner book!",analysis,,yes,4,1
35b9d8d619239c1e1a84e786a5ba04ee,"It was...well it all sounded very pretty. Le Cirque des Reves certainly sounded like a wonderful place that I loved getting to explore through the characters but unfortunately that's all that really happened. Fierce competition? Please. It all boiled down to basically two dense idiots throwing rose petals at each other and then declaring (after knowing each other about ten minutes) that they're madly in love. For a first draft of a NaNo novel it's great but as a published book? Um, you might want to rewrite it. It reminds me of some of my more detailed NaNo outlines that I haven't quite figured out how to stick the plot in yet.",analysis,,yes,2,0
d018a2801e8141440c2f5a54820204bd,"This book was what it was. It wasn't good, it wasn't bad. It just 'was'. I appreciate the novelty, certainly. It adds a touch of realism I guess to the show Castle and ABC should be pretty pleased with themselves as they've found yet another way to make money. Will this be the new thing? Will other networks catch on and try to do this with their popular series? All of that aside, it's a decent book that reads like the show. I agree with other reviewers that if a person picked this up without ever having seen the television show, they might have a harder time reading it. Without the background of the show the characters would fall painfully flat and the plot would be even more stretched and strained than it already is. I don't know that I'll read the others in the series. As it is my interest in the show has started to wane. While the first two seasons managed to capture my attention and hold it, the third season saw my attention wandering and now with the fourth the show has become more background noise than anything else. Something to have playing while I'm doing chores around the house or working on the computer. So in summary, I didn't love it or hate it, and I don't feel any worse for giving it a go. It's better to have read and lost, than never to have read at all.",analysis,,yes,3,0
8079d4e77b46105d18b3b41811259e39,"Wonderful, wonderful, probably I discovered a new loved one!!!",impression,,yes,5,0
5a116fb2787f9e8475c5d0f8d565836e,"This was the first book by Kealan Patrick Burke that I've read and it was awesome, I should have checked out his work sooner! Whilst this is a pretty short read, it makes the most of its time by packing in a well paced Lovecraftian story that is surprisingly original and cleverly done. The writing is succinct and the dialogue realistic as the main character Phil descends into a nightmare from which he cannot escape.",analysis,,yes,5,2
255622af08a6f0a79108c8d7a6c52365,"This book was utterly amazing, though rough in a few spots. I knew somethings about most of the men who were featured, but I did learn some more. Take Oscar Wilde, for example. I had no idea that he had an affair with a man. Honestly, Wilde's letter to his lover was one of the more romantic in this book. In reading some of the letters, I felt ashamed. Some of these letters were never even sent to the intended person, yet here we are, able to read some of their most personal thoughts. This book truly brought a human factor to people such as napoleon. They have had the same feelings as all of us. After reading some of the letters, I ended up researching the people involved more, which I love when a book makes me want to see things further. I would highly recommend this book to a true lover of reading.",analysis,,yes,4,0
